,precision,recall,f1-score,support
[access permission denied exception],0.75,1.0,0.8571428571428571,3.0
[file moving program],1.0,0.8333333333333334,0.9090909090909091,6.0
[login failure],1.0,1.0,1.0,3101.0
[memory_anomalies],0.9694656488549618,0.9921875,0.9806949806949806,128.0
[normal memory freed label],0.0,0.0,0.0,3.0
accuracy,0.9984572662758407,0.9984572662758407,0.9984572662758407,0.9984572662758407
macro avg,0.7438931297709923,0.7651041666666667,0.7493857493857493,3241.0
weighted avg,0.9976370265515072,0.9984572662758407,0.9980113951110557,3241.0
