,precision,recall,f1-score,support
[access permission denied exception],1.0,0.6666666666666666,0.8,3.0
[file moving program],1.0,1.0,1.0,12.0
[login failure],1.0,0.9996776273372018,0.999838787683379,3102.0
[memory_anomalies],0.9365079365079365,1.0,0.9672131147540983,118.0
[normal memory freed label],0.0,0.0,0.0,6.0
accuracy,0.9975316260413453,0.9975316260413453,0.9975316260413453,0.9975316260413453
macro avg,0.7873015873015874,0.7332688588007736,0.7534103804874955,3241.0
weighted avg,0.9958370677284593,0.9975316260413453,0.9966155714084619,3241.0
