variant,task,classifier,n_folds_ok,_time_sec_mean,_time_sec_std,f1_access_perm_mean,f1_access_perm_std,f1_file_moving_mean,f1_file_moving_std,f1_login_failure_mean,f1_login_failure_std,f1_memory_anomalies_mean,f1_memory_anomalies_std,f1_normal_mem_freed_mean,f1_normal_mem_freed_std,macro_f1_mean,macro_f1_std,f1_dbservice1_mean,f1_dbservice1_std,f1_dbservice2_mean,f1_dbservice2_std,f1_logservice1_mean,f1_logservice1_std,f1_logservice2_mean,f1_logservice2_std,f1_mobservice1_mean,f1_mobservice1_std,f1_mobservice2_mean,f1_mobservice2_std,f1_redisservice1_mean,f1_redisservice1_std,f1_redisservice2_mean,f1_redisservice2_std,f1_webservice1_mean,f1_webservice1_std,f1_webservice2_mean,f1_webservice2_std,hr_1_mean,hr_1_std,hr_3_mean,hr_3_std,ndcg_3_mean,ndcg_3_std
full_graph,RCL,LogReg,5,312.6902050971985,5.444610834757236,,,,,,,,,,,0.2785416106414592,0.020621907096164547,0.17415406299127228,0.15310935051299454,0.18175318140467128,0.0741784838318374,0.08196078431372548,0.08030613390046483,0.09076721048078111,0.03678128931221148,0.8930825341972612,0.004301036949926551,0.890649147128445,0.005552029978780898,0.05971804062126642,0.05902216105332344,0.06349206349206349,0.05718203634330707,0.20997416020671836,0.12341444512796446,0.13986492157838742,0.06256350996370895,0.8582536254242518,0.00451196208835073,0.9698858377044122,0.003064414444414744,0.9279262281626071,0.0026727491512424746
full_graph,RCL,LightGBM,5,96.98832111358642,4.996158062106947,,,,,,,,,,,0.29731899238153725,0.01592297115470493,0.23688569079873423,0.043408050704919536,0.2369254658385093,0.07979350592513493,0.10465438700732818,0.06810058356905734,0.0574915549743925,0.04729834965546406,0.8868459064612452,0.004486952138877595,0.8870435485590477,0.004127031116742569,0.045,0.055677643628300216,0.05923444976076555,0.0485822910690436,0.2778940568475452,0.11754507009492754,0.18121486356780475,0.07888249672071716,0.8622030237580993,0.0032862763235283797,0.9709348966368404,0.002050385402756702,0.9302800241783873,0.0014428497995126936
root_cause_only,FTI,GaussianNB,5,0.0880777359008789,0.003953935652036326,0.3164502164502164,0.11515802474846497,0.38140003089349894,0.13545791978811741,0.9867145297094128,0.0012971772468915355,0.5737963407707682,0.024502900908778998,0.0,0.0,0.45167222356477926,0.02682991266417887,,,,,,,,,,,,,,,,,,,,,,,,,,
root_cause_only,FTI,DecisionTree,5,1.6151418209075927,0.22129668690251017,0.4774603174603175,0.2648585716720496,0.21871345029239767,0.13792246099188707,0.996632495747565,0.0008318829912652675,0.8921032606442527,0.01463590139349043,0.0,0.0,0.5169819048289066,0.05208157355170066,,,,,,,,,,,,,,,,,,,,,,,,,,
root_cause_only,FTI,KNN,5,0.21298832893371583,0.006209427196614201,0.31111111111111106,0.18790593916986403,0.2595238095238095,0.0640648764146367,0.9989008547934723,0.0006886103675371623,0.9234495444640327,0.029706669819578386,0.0,0.0,0.4985970639784851,0.055843328406045556,,,,,,,,,,,,,,,,,,,,,,,,,,
root_cause_only,FTI,RandomForest,5,1.5385059356689452,0.0670993430737428,0.13,0.1661324772583615,0.19463203463203463,0.13573526630013663,0.9976690433976516,0.0011807918874740823,0.9386237828281893,0.015056699877031145,0.0,0.0,0.45218497217157505,0.049276139913281475,,,,,,,,,,,,,,,,,,,,,,,,,,
root_cause_only,FTI,LogReg,5,33.2758668422699,0.9630929319417734,0.38,0.2712931993250108,0.23580830291853133,0.10658679168424356,0.993565598883594,0.002635333538963183,0.8152786012087571,0.019279183914558153,0.014545454545454545,0.02909090909090909,0.4878395915112674,0.048709005923267434,,,,,,,,,,,,,,,,,,,,,,,,,,
root_cause_only,FTI,LightGBM,5,4.583565330505371,0.31490517707866156,0.29444444444444445,0.36834632120557276,0.24487179487179483,0.12616322666812863,0.9975067013159038,0.0007304884406209006,0.920222397892385,0.006908498712582009,0.0,0.0,0.49140906770490567,0.08219042882424363,,,,,,,,,,,,,,,,,,,,,,,,,,
root_cause_only,RCL,GaussianNB,5,0.29328136444091796,0.009417429855110229,,,,,,,,,,,0.9924619007173021,0.0027690268108123686,0.9870967741935484,0.0158031596308592,0.9888888888888889,0.022222222222222233,1.0,0.0,0.9925925925925926,0.014814814814814836,0.9971942818955946,0.000994279232407313,0.9973629081188349,0.0008972655423471149,0.9904761904761905,0.019047619047619067,1.0,0.0,0.9878787878787879,0.014845392380504098,0.9831285831285831,0.013827295390928909,0.9970379512496143,0.0009276949323278391,0.9995680345572353,0.0002468373958654624,0.9986651920777196,0.00033230742787364727
root_cause_only,RCL,DecisionTree,5,2.7867611408233643,0.12375335467930232,,,,,,,,,,,0.9462036968621848,0.010221177462889528,0.6571001339086446,0.05402869946693782,0.9894663894663894,0.012908428498267545,0.9623931623931623,0.04731060684819846,0.9196167471819645,0.037330313192925846,0.9974983328892616,0.000771917751028526,0.9972997363396361,0.0007229628207407437,0.9817805383022774,0.022352579008307717,0.9913043478260869,0.017391304347826077,0.9776987924356344,0.02008961913281155,0.9878787878787879,0.014845392380504098,0.9941993211971614,0.001193402012083532,0.9952483801295896,0.0011141913042436262,0.9948248195399959,0.0009330575404158175
root_cause_only,RCL,KNN,5,0.6521109104156494,0.008316944741331378,,,,,,,,,,,0.9696554406453242,0.0171741517219337,0.77212185399291,0.1628695474859012,0.9945945945945945,0.010810810810810787,1.0,0.0,1.0,0.0,0.997434620489314,0.0007338425876196295,0.9973692091971327,0.00037699209230681544,0.9904761904761905,0.019047619047619067,1.0,0.0,0.9764127764127764,0.011861665513665293,0.9681451612903226,0.04049158132462321,0.9959271829682196,0.0012855702965751017,0.9972847886454798,0.0009235809655720894,0.9967165239547977,0.0009957926918238318
root_cause_only,RCL,RandomForest,5,2.100988531112671,0.0645200212983451,,,,,,,,,,,0.9637255042811231,0.008604329589443073,0.7385734668961359,0.13380205592560865,0.9945945945945945,0.010810810810810787,1.0,0.0,1.0,0.0,0.997562538148917,0.0008286394525295098,0.9975572199186475,0.0008536924274997603,0.9904761904761905,0.019047619047619067,1.0,0.0,0.9939393939393939,0.01212121212121211,0.9245516388373531,0.13625161399955613,0.995124961431657,0.0013292600572994777,0.9962357297130515,0.0007143373590120665,0.9956965047520606,0.0008889939954851294
root_cause_only,RCL,LogReg,5,1.916014814376831,0.07880549963168851,,,,,,,,,,,0.9627754783305436,0.00828984811379802,0.6764290783873401,0.0738176959156879,0.9945945945945945,0.010810810810810787,1.0,0.0,1.0,0.0,0.997562538148917,0.0008286394525295098,0.9976850106910243,0.000941611233762444,0.9904761904761905,0.019047619047619067,1.0,0.0,0.9885339885339886,0.01408109896828005,0.9824733824733825,0.014360333362361121,0.995124961431657,0.0013715588257262059,0.9962974390620178,0.0008045914724100915,0.995735439016397,0.000950279812701122
root_cause_only,RCL,LightGBM,5,6.964897489547729,0.27720586673072,,,,,,,,,,,0.9643987422550249,0.007952551258782714,0.6811952925653191,0.06909032526022262,0.9945945945945945,0.010810810810810787,1.0,0.0,1.0,0.0,0.997562538148917,0.0008286394525295098,0.9976854242918451,0.0008962146487200682,0.9904761904761905,0.019047619047619067,1.0,0.0,0.9939393939393939,0.01212121212121211,0.9885339885339886,0.01408109896828005,0.9952483801295896,0.0013177510955916483,0.9962357297130515,0.0007143373590120665,0.9957420549213205,0.0008650321363083101
