,precision,recall,f1-score,support
[access permission denied exception],0.75,1.0,0.8571428571428571,3.0
[file moving program],1.0,0.8333333333333334,0.9090909090909091,12.0
[login failure],0.9990335051546392,0.9996776273372018,0.9993554624556881,3102.0
[memory_anomalies],0.9504132231404959,0.9745762711864406,0.9623430962343097,118.0
[normal memory freed label],0.0,0.0,0.0,6.0
accuracy,0.9962974390620178,0.9962974390620178,0.9962974390620178,0.9962974390620178
macro avg,0.7398893456590271,0.7615174463713952,0.7455864649847528,3241.0
weighted avg,0.9951868847023355,0.9962974390620178,0.9956919621640581,3241.0
