,precision,recall,f1-score,support
[access permission denied exception],0.75,1.0,0.8571428571428571,3.0
[file moving program],1.0,1.0,1.0,13.0
[login failure],1.0,1.0,1.0,3087.0
[memory_anomalies],0.9850746268656716,0.9705882352941176,0.9777777777777777,136.0
[normal memory freed label],0.0,0.0,0.0,2.0
accuracy,0.9981487195310089,0.9981487195310089,0.9981487195310089,0.9981487195310089
macro avg,0.7470149253731343,0.7941176470588236,0.766984126984127,3241.0
weighted avg,0.9985251926114568,0.9981487195310089,0.9983181753622975,3241.0
