,precision,recall,f1-score,support
[access permission denied exception],1.0,1.0,1.0,4.0
[file moving program],1.0,0.8,0.888888888888889,5.0
[login failure],0.9993529602070528,1.0,0.9996763754045308,3089.0
[memory_anomalies],0.971830985915493,0.9928057553956835,0.9822064056939502,139.0
[normal memory freed label],0.0,0.0,0.0,4.0
accuracy,0.9981487195310089,0.9981487195310089,0.9981487195310089,0.9981487195310089
macro avg,0.7942367892245091,0.7585611510791367,0.774154333997474,3241.0
weighted avg,0.996941006208528,0.9981487195310089,0.9975228196422398,3241.0
