,precision,recall,f1-score,support
[access permission denied exception],0.0,0.0,0.0,15.0
[file moving program],0.9285714285714286,0.9629629629629629,0.9454545454545454,27.0
[login failure],0.9934497816593887,0.9934497816593887,0.9934497816593887,458.0
[memory_anomalies],0.9372197309417041,0.9812206572769953,0.9587155963302753,426.0
[normal memory freed label],0.14285714285714285,0.07692307692307693,0.1,13.0
accuracy,0.9584664536741214,0.9584664536741214,0.9584664536741214,0.9584664536741214
macro avg,0.6004196168059328,0.6029112957644848,0.5995239846888418,939.0
weighted avg,0.9384283033117544,0.9584664536741214,0.9480725418146645,939.0
