,precision,recall,f1-score,support
[access permission denied exception],0.6,1.0,0.7499999999999999,3.0
[file moving program],1.0,1.0,1.0,12.0
[login failure],1.0,1.0,1.0,3102.0
[memory_anomalies],0.9508196721311475,0.9830508474576272,0.9666666666666667,118.0
[normal memory freed label],0.0,0.0,0.0,6.0
accuracy,0.9975316260413453,0.9975316260413453,0.9975316260413453,0.9975316260413453
macro avg,0.7101639344262296,0.7966101694915254,0.7433333333333334,3241.0
weighted avg,0.9959878806885145,0.9975316260413453,0.9967036922760465,3241.0
