,precision,recall,f1-score,support
[access permission denied exception],1.0,1.0,1.0,3.0
[file moving program],0.9166666666666666,0.8461538461538461,0.8799999999999999,13.0
[login failure],1.0,0.9996760609005507,0.9998380042118904,3087.0
[memory_anomalies],0.9714285714285714,1.0,0.9855072463768115,136.0
[normal memory freed label],0.0,0.0,0.0,2.0
accuracy,0.9984572662758407,0.9984572662758407,0.9984572662758407,0.9984572662758407
macro avg,0.7776190476190477,0.7691659814108794,0.7730690501177404,3241.0
weighted avg,0.9978497230425648,0.9984572662758407,0.9981391251185907,3241.0
