,precision,recall,f1-score,support
[access permission denied exception],0.6,1.0,0.7499999999999999,3.0
[file moving program],1.0,0.8333333333333334,0.9090909090909091,6.0
[login failure],1.0,1.0,1.0,3101.0
[memory_anomalies],0.9769230769230769,0.9921875,0.9844961240310077,128.0
[normal memory freed label],0.0,0.0,0.0,3.0
accuracy,0.9984572662758407,0.9984572662758407,0.9984572662758407,0.9984572662758407
macro avg,0.7153846153846154,0.7651041666666667,0.7287174066243833,3241.0
weighted avg,0.997792704056203,0.9984572662758407,0.9980623416632257,3241.0
