,precision,recall,f1-score,support
[access permission denied exception],0.0,0.0,0.0,15.0
[file moving program],0.29411764705882354,0.40540540540540543,0.3409090909090909,37.0
[login failure],0.9988595757621835,0.9996195693525071,0.9992394280498935,13143.0
[memory_anomalies],0.9295774647887324,0.9361702127659575,0.9328621908127208,564.0
[normal memory freed label],0.0,0.0,0.0,15.0
accuracy,0.99324814868593,0.99324814868593,0.99324814868593,0.99324814868593
macro avg,0.4445109375219479,0.468239037504774,0.454602141954341,13774.0
weighted avg,0.9919540763267315,0.99324814868593,0.9925767180805692,13774.0
