,precision,recall,f1-score,support
[access permission denied exception],1.0,0.3333333333333333,0.5,3.0
[file moving program],1.0,1.0,1.0,9.0
[login failure],1.0,1.0,1.0,3095.0
[memory_anomalies],0.9558823529411765,1.0,0.9774436090225563,130.0
[normal memory freed label],0.0,0.0,0.0,4.0
accuracy,0.9981487195310089,0.9981487195310089,0.9981487195310089,0.9981487195310089
macro avg,0.7911764705882354,0.6666666666666666,0.6954887218045113,3241.0
weighted avg,0.9969962066900195,0.9981487195310089,0.9973982317719631,3241.0
