,precision,recall,f1-score,support
[access permission denied exception],0.0,0.0,0.0,15.0
[file moving program],0.07739938080495357,0.6756756756756757,0.1388888888888889,37.0
[login failure],0.9951937984496124,0.9767937305029293,0.9859079215144184,13143.0
[memory_anomalies],0.5178907721280602,0.4875886524822695,0.502283105022831,564.0
[normal memory freed label],0.0,0.0,0.0,15.0
accuracy,0.953826049077973,0.953826049077973,0.953826049077973,0.953826049077973
macro avg,0.31809679027652527,0.42801161173217495,0.3254159830852276,13774.0
weighted avg,0.9710168626102269,0.953826049077973,0.9616824722365156,13774.0
