,precision,recall,f1-score,support
[access permission denied exception],0.19047619047619047,1.0,0.32,4.0
[file moving program],0.5555555555555556,1.0,0.7142857142857143,5.0
[login failure],0.9993527508090615,0.9996762706377469,0.9995144845444247,3089.0
[memory_anomalies],0.9752066115702479,0.8489208633093526,0.9076923076923077,139.0
[normal memory freed label],0.0,0.0,0.0,4.0
accuracy,0.9919777846343721,0.9919777846343721,0.9919777846343721,0.9919777846343721
macro avg,0.5441182216822111,0.7697194267894198,0.5882985013044892,3241.0
weighted avg,0.9954008172777347,0.9919777846343721,0.993064147515701,3241.0
