,precision,recall,f1-score,support
[access permission denied exception],0.75,1.0,0.8571428571428571,3.0
[file moving program],1.0,1.0,1.0,6.0
[login failure],1.0,1.0,1.0,3101.0
[memory_anomalies],0.9769230769230769,0.9921875,0.9844961240310077,128.0
[normal memory freed label],0.0,0.0,0.0,3.0
accuracy,0.9987658130206726,0.9987658130206726,0.9987658130206726,0.9987658130206726
macro avg,0.7453846153846154,0.7984375,0.768327796234773,3241.0
weighted avg,0.9979315500913772,0.9987658130206726,0.9983298156270896,3241.0
