,precision,recall,f1-score,support
[access permission denied exception],0.75,1.0,0.8571428571428571,3.0
[file moving program],1.0,1.0,1.0,12.0
[login failure],1.0,0.9996776273372018,0.999838787683379,3102.0
[memory_anomalies],0.9435483870967742,0.9915254237288136,0.9669421487603306,118.0
[normal memory freed label],0.0,0.0,0.0,6.0
accuracy,0.9975316260413453,0.9975316260413453,0.9975316260413453,0.9975316260413453
macro avg,0.7387096774193548,0.7982406102132031,0.7647847587173133,3241.0
weighted avg,0.995861990026973,0.9975316260413453,0.9966585996664576,3241.0
