,precision,recall,f1-score,support
[access permission denied exception],0.6,1.0,0.7499999999999999,3.0
[file moving program],1.0,0.9230769230769231,0.9600000000000001,13.0
[login failure],0.9993525412754937,1.0,0.9996761658031087,3087.0
[memory_anomalies],0.9851851851851852,0.9779411764705882,0.981549815498155,136.0
[normal memory freed label],0.0,0.0,0.0,2.0
accuracy,0.9981487195310089,0.9981487195310089,0.9981487195310089,0.9981487195310089
macro avg,0.7169075452921359,0.7802036199095024,0.7382451962602528,3241.0
weighted avg,0.9977742919168882,0.9981487195310089,0.9979083920832909,3241.0
