,precision,recall,f1-score,support
[access permission denied exception],0.75,0.75,0.75,4.0
[file moving program],0.8333333333333334,1.0,0.9090909090909091,5.0
[login failure],0.9996756406097956,0.9977338944642279,0.9987038237200259,3089.0
[memory_anomalies],0.9236111111111112,0.9568345323741008,0.9399293286219081,139.0
[normal memory freed label],0.0,0.0,0.0,4.0
accuracy,0.9944461585930269,0.9944461585930269,0.9944461585930269,0.9944461585930269
macro avg,0.7013240170108481,0.7409136853676657,0.7195448122865686,3241.0
weighted avg,0.9946148302853347,0.9944461585930269,0.9945053201774329,3241.0
